y;message
0;Clarrisani is as Australian and Muslim as Barney Frank is straight Another domestic liberal Democrat blog troll BUSTED Go back to MediaMatters you failed You liberals are REALLY SCARED relax Obama and you scumbags will be nuked this fall nothing you can do about it Relax Don get migraine over all this blog talk You re not that smart 
0;Karma is by far not smiley rd Grade concept my poor little friend Karma was the root of Buddism established st millennium BC The idea is that the moral quality of one actions influences the ways in which your life will be effected And what more damage can one do to their moral fiber than to kill another human being taking loving mother away from her children Responding to the second part of your post How do you know he didnt show me the evidence any evidence that he did NOT dispose of Susans body that fateful December night Dont tell me that he went on the West Desert trip to go camping either It doesnt get any feebler than that 
1;keep forgetting how profoundly stupid this woman is until she opens her mouth Or in this case gets hold of keyboard 
0;God is not Republican nor an American nor Conservative 
0;wow you are well travelled guy smiley did you like London the weather here really sucks ugh 
0;blazeraddict Blaine Jungwirth Afrika Bambaataa yeah got the same gift 
0;have friend who lives in Thailand This bomber was trying to blow up school full of INNOCENT children He got his legs blown off as result of his thankfully failed attempt 
0;Fucking slow assed game 
0;My st girlfriend in highschool was Greek she had hair between her breasts freaked me out have never been the same since Speaking of Greeks and freaked out why is Wall Street so freaked out over Greece country covered in goat turds and men parading down the beach with their schlongs swinging The bottom line Teachers are always getting fucked by political promises and as result of the total disrespect they are lashing out in all types of unusual behavior If you hear politician in throw around more bullshit on how he going to make life better for Teachers do the Teachers favor DON vote for them 
0;stapler Having life probably 
0;its so fucking cute 
0;know this is bit off topic but it seems little slow around here and was wondering if anyone had read any of this stuff about Santorum wife not positive that it true yet but haven been able to prove it isn so do your own research Mail Online Revealed Wife of pro life presidential candidate Rick Santorum had love affair with abortion doctor years her senior who delivered her as baby The wife of fiercely pro life presidential hopeful Rick Santorum had six year love affair with an abortion doctor years her senior who incredibly delivered her as baby it has emerged Karen Santorum who like her husband opposes abortion even in cases of rape and doesn believe in using birth control lived with Pittsburgh abortion pioneer Dr Thomas Allen for most of her in the 
0;How many times have heard watch out ipad or ipod and shit never happens Its cuz you dont know it but Apple stays steps ahead at all times 
0;Obama The Final Countdown Obama Or Get Deported 
0;The general population may be but think that the people in the NAR know exactly what is in there and are advocating for it These are the same people who think gays should be executed atheists should have their citizenship revoked and that the first amendment means you have the freedom to choose what type of Christian you want to be They say they want to return us to Christian Nation and that we need to base our laws on Old Testament Biblical Law Go back and look at some of the stuff Bryan Fischer Mike Huckabee Michele Bachmann and Sarah Palin have both said and endorsed Look at some of the statements Rick Perry advisers have made and things Jim DeMint has said They feel they have been commanded to take over government the entertainment industry the church etc These people have more influence than they should and enough to be dangerous Their followers are probably naive when it comes to what their leaders are advocating and will continue to push their agenda without considering the consequences Some of the Tea Party have tried to introduce legislation to pass personhood amendments which are bad enough but also to charge women with felony murder if they miscarry but are unable to prove they had nothing to do with it have no idea how they would go about autopsying an week old fetus but women would be guilty until proven innocent Please see last part of post in regards to capital punishment This is what DeMint and crew advocate These people are dangerous and over of the House of Representatives either actively endorse or are sympathetic to these nuts For some fun reading here are some links prenatal murder all sorts of craziness linked on this website Capital PunishmentEpitomizing the Reconstructionist idea of Biblical warfare is the centrality of capital punishment under Biblical Law Doctrinal leaders notably Rushdoony North and Bahnsen call for the death penalty for wide range of crimes in addition to such contemporary capital crimes as rape kidnapping and murder Death is also the punishment for apostasy abandonment of the faith heresy blasphemy witchcraft astrology adultery sodomy or homosexuality incest striking parent incorrigible juvenile delinquency and in the case of women unchastity before marriage According to Gary North women who have abortions should be publicly executed along with those who advised them to abort their children Rushdoony concludes God government prevails and His alternatives are clear cut either men and nations obey His laws or God invokes the death penalty against them Reconstructionists insist that the death penalty is the maximum not necessarily the mandatory penalty However such judgments may depend less on Biblical Principles than on which faction gains power in the theocratic republic The potential for bloodthirsty episodes on the order of the Salem witchcraft trials or the Spanish Inquisition is inadvertently revealed by Reconstructionist theologian Rev Ray Sutton who claims that the Reconstructed Biblical theocracies would be happy places to which people would flock because capital punishment is one of the best evangelistic tools of society The Biblically approved methods of execution include burning at the stake for example stoning hanging and the sword Gary North the self described economist of Reconstructionism prefers stoning because among other things stones are cheap plentiful and convenient Punishments for non capital crimes generally involve whipping restitution in the form of indentured servitude or slavery Prisons would likely be only temporary holding tanks prior to imposition of the actual sentence 
0;think he forgot that we just scored runs yesterday 
1;yall niggas whack not even making me try come on son 
0;well since feb any way now im just trying to get my hands on everything he been in 
1;thinks you sounds lika real stoopid mofo iffen was to sees you hangin ona corner would be wantin to hurt you real bad 
1;The muzzies don like it when you fight back Friggin cry babies Go back to what ever hell hole you crawled out of you homicidal morons 
1;Try training for job that makes you too important to treat like that Hamburger flippers are dime dozen 
0;thats the problem now everybody lying to the youth and its fucking the world up but you problem dont care because you dont give fuck anyway right 
0;sim eles so ficam naquela mesma coisa de sempre desde inicio da novela pra mim nada mudou entre os dois 
0;Nigga old his memory aint like it used to be 
1;Fat like you Kurt 
0;It not just the rich screaming about taxes It the average middle class American who pays his her taxes and doesn see the benefit of those taxes but instead sees waste pay federal taxes but don use public schools not collecting any govt welfare or benefits pay for my own healthcare etc use the roads and sewers so don mind paying the city taxes for that My trash pick up is private so pay that directly to the trash company Everyone should pay for what they use not based on what they make If one wants to be part of society one should contribute and pay their fair share That includes the rich or poor 
0;Israel has had over Missiles go into their Country in alones Had their gas pipelines blown up Times from Egypt since the uprising think they are allowed to blow the he out of all of them 
0;Are you serious Breaking and entering assault and battery rape Endangering an infant That guy should be put away for good 
1;true intellect aren you Tebow isn unemployed you really are pathetic idiot 
0;Ya im moron Its people like you the reason why shit like this happens the guy was on LSD clearly there was something wrong with him Could this have been handeled different SURE IT COULD Shooting someone un armed is not the answer Was the cop in any immediate danger Had this been black person all you freaks would be saying it was hate crime Keep your negative comments to yourself Everyone has there own opinions and have mine responce like yours and some of these other people on here is the reason why the south lost the civil war Really shows your mentality down there 
1;When you have four rings already you really don care when online trolls label you as boring 
0;Dice is going to be the COD MW killer without doubt 
1;My best friend who is allergic to wheat corn soy red dye yellow dye pistachios tree nuts kiwis cherries oranges bananas and seafood If she gets anywhere near the smell of seafood her lungs constrict and she can no longer breath Last week she got cut by dog leash that had pistachios on it and almost went into anaphylactic know little about food allergies asked my friend if she thought it was rude and selfish of someone to want food allergies so they could die She said you are bitch So do not really think it is insulting that she wants food allergies so she can die think we re back to you re bitch 
0;just want to know why billboard did not post my comment seriously and all of these negative comments are on this blog screw you 
1;What would stupid Republican idiot like you know about intelligence never said Obama was in the Senate for every war funding bill you filthy and shameless liar you said did said he voted to fund the wars Talk about being retarded You are not rich yet still you are just stupid enough to vote for the party of the Go vote for the millionaire stooge of the Mitt Romney am done with your dumbass for the night 
0;clark just needs to stop pushing and pulling on her and just let her go dont hate lana just because shes prettier then 
0;FUCK wanted to say that lmao 
0;You know because you are an expert drunk 
0;Hey Libturd You and your kind HATE our flag and all it represents How dare you use that name and flag symbol You want to see Radicals Go to The White House and look around Nothing BUT radicals from wall to wall 
1;Hey right winger just thefax immigration isn wedge issue it POLICY issue Get clue moron 
0;can see him reaching Roy Carroll high standards That wonderful save against Tottenham at Old Trafford years ago where he somehow stopped the ball going into the net oh wait 
0;niemerg Right Never said it was fool proof tho 
1;Your mum is bloody wanker 
0;crawled out of your hole after years have you 
1;Baseless insults is all you have to offer And you wonder why the Liberals lost the House in and will lose the Presidency in Extreme comments like yours may inflate your fragile ego but they only alienate independents Keep it up People like you are bama biggest weakness 
0;Like your pictures Follow 
0;Obama made big mistake at the start of his presidency he placed the cart before the horse when he spent his capital on Obamacare when he should have been focussed on the economy without economist Paul Krugman advise Krugman is an idiot Once the economy was on track he would have been relected and could have passed his Obamacare but he did not do that he had to appease his socialist base the Nancy Pelosis and her ilk and reinforce his ideology think the old Democratic Party hacks will force him out and allow Romney in for the next years as stepping stone to Hillary Clinton in If Obama wins people will not relect Democrat for the next two terms and that would do Hillary in Clinton is paving the way for his wfie believe me Obamalama you re out partner go back to what you do best be member of the UN and foster peace plan with Assa in Syria and better yet go back tyo Chicago and straighten that murder capital out won you 
0;feel like some poor bastard saw this news report and went Oh fuck me they went digging there 
0;oh my goodness bow wow try to talk like lil wayne rap like drake and dress like soulja boy smfh be YOURSELF bow wow 
0;that intensely fucked up the rampant misogyny is awful as well 
0;They crushed the ONLY good car in that whole movie Wow And this was SO much more important than finding where shipments of drugs illegal weapons or illegal immigrants were going How about taking the resources you fucking wasted to ruin this guy life and put them towards enriching the lives of others Put that money into fucking school or something Shit don know 
1;you are the biggest idiot ive seen here and ive seen many you need your medicine and as for your love affair with oddesa girl shes man for real gay man 
0;Alien smiley was full of metaphor subtext and deeper meaning too Still sucked Deep does not equal smart does not equal good This is quite fascinating its like the opposite of that ME debacle where people would constantly post the same you tube deconstruction of how the game went wrong despite all the fun they had actually playing the game In this case this particular writer and the comments do similar deconstruction yet he explicitly says it still fun tho and people are still butthurt 
1;You are the epitomy of trash 
0;Well then isnt it great you can exercise your consumer power and go with another company think Apple will be fine with your decision 
1;You re crank 
0;Cardinals are quite good outside of QB They finished the year think They are hilariously bad at QB though Depends on whether you go there or if you re hosting The Rams should improve but to what degree is hard to know and they were terrible last year Seattle had the in the league last year despite terrible offense They improved on paper If we get mediocre QB play this year you will have tough game at Seattle 
0;How old are you 
0;Wouldn you just LOVE TO KILL HIM WHAT COLOR IS YOUR GUILLOTINE 
1;Moron more like it 
0;Go Rox Make it smiley in row tonight 
0;damn You really must give af 
1;are sick moron 
0;Eustace Tilley demand that Obama inject himself with pork fat on national television to prove his faith 
1;no but you really are chump 
1;FUCK ALL HEAT HATERS YALL CAN SUCK MY DICK GOT NOTHING AGAINST OKC BUT FUCK EM TOO WE WINNING THIS YEAR WADE COUNTY KING JAMES BITCHES smiley 
0;eww freak me out why don you 
0;Taking the bull by the horn meaning military action as is proposed by the COAS is not going to solve BH issue This is cos military would just harrass and exterminate innocent citizens and rape their wives and children as it is happeing in Maiduguri THE BH ATTACKS WERE WORSEN BY THE PRESENCE OF SOLDIERS PEOPLE WERE NOT FLEEING MAIDUGURI UNTIL THE SOLDIERS ARRIVED You can not go to war physically with people you do not know They dont have identity it is not written on their faces You have no idea about their hideout or HQs So where are you going to attack The most important strategy now is intelligence gathering let the SS DMI the Police and even the NIA deploy their operatives in disguise and not in SUITS to Maiduguri and anywhere the BH are perceived to be present Get some report make some arrests extract information from them and prosecute them And lastly the president admitted he knows some BH members in his government Let him assist Nigeria by mentioning their names to the security operatives for interrogating them 
0;What terrible woman she has no idea how childish she sounds Not to mention she thinks she is far better looking than she is She looks like very rough pre op trannie Why are these people never infertile Not that wish that on anyone but you have to wonder what future generations will be like if things like this are allowed to breed 
0;FUCK YEAH THE KILLING is over 
0;SaintMarty Flip akus TWSS 
1;This is from White woman perspective who has dated black men educated black men When black women only fuck with thugs in their early adulthood then get knocked up and having never given the nerdy black guys chance because they were corny Meanwhile us White women who appreciate brains and character over swag from our early stages of adulthood and hold onto these values throughout life notice these rejected black men So now what you see in this video is White woman who snatched up what Black women rejected Life is bitch You mad Black women are failures are true womanhood Just saying 
0;Are you edge triggered or level triggered 
0;are you changing the username to your username 
1;kill yourself 
1;Your Teabilly slutchild is just as ignorant as her mother You people are the trailer trash of America 
0;Uh No it doesn Adam Talk about speaking out of you ass 
0;Just saying how far ahead we would be as planet if the white greedy Romans hadn created fake religion and racial hatred to keep power just little longer we would be living the the stars by now with our own planets 
0;Please You are skinny 
1;You ignorant US losers do you ever see the money do you earn more than year do you ever go to college must not be MIT or Yale we do not despise you do you ever despise your sh 
1;think you are chicken fucking moron 
1;No In your mom bed 
0;At least with Ventura you know he took to many shots to the head and it results in you becoming senile idiot With other liberals you just don know what causes it 
1;you re fighter not lover and your family needs to die too 
1;You are so nieve 
0;Dilfer Marino sarcasm alert 
0;ChrisMontana Tell me how found out Jamel was the bitch ass who took your beer lmfao 
1;BudweiserB shut up ignorant fool poland ruled over half of russia in the real times of history when guns and weapons weren even heard of Im sick of you ignorant idiots trying to take shot at history ing loser Who are you responding to And know what you re talking about Byli my pot Husari 
1;Hey moron you re disgusting human Seau wasnt on those pats teams You re fool 
0;SocialMedia New Twitter Brand Pages II Interesting to see merchants thought leaders or just sales people 
1;you can suck my dick 
0;TE LA METO DE SUBIDA ME LA AGARRAS DE BAJADA JAJAJA 
0;scumbag read it as jimmy carter 
0;Children are dirty and annoying Beware of ANYONE who is willing to spend time with anyone ELSE children 
0;So are you now go to bed boy 
0;PPL You are too negative in here 
0;June You Go Girl 
0;The tirade isn what people caused people to dislike her Read her comments Like this one know of her story and her husband We all have stories mean almost died and Venus is struggling herself So you know it life She comes across as uncaring and selfish On top of that she never gives an opponent any credit it always about what SHE did absolutely like Venus consistently root for her and have for years but Serena is an absolutely awful person that needs to grow up 
0;Looks like he is being thrown under the bus to cover them politically and if the bash him they can now demand more costly regulations that serve mainly to cost we the people lot more money every year it is the same old same old leftists bull chit brand of looking busy politics my opinion 
0;You re retard You republicans yell about big government but at the same time want to ban gay marriage that doesn effect you at all Republicans are as big government as it gets By the way no one is saying you can marry kids but two consenting adults can 
1;And odumbo is an old lying inept loser communist ni er what your point 
0;lebron can suck dick 
0;Are you the innocent victim of media manipulation 
0;just said that shit 
0;Non ho detto questo quindi non inventare cose Anzi ho detto che delle scie mi interessa poco vanno verificate quindi di che parliamo Insunto chi contro il nucleare esperti meno che siano sono tutti scemi 
0;Fitz Fuck you NSA Write it down 
0;God definitely top smiley albums of all time for me fucking love this album For me the beauty of this album is how weird the songs are and how traditional the song structures were like this more then his more experimental later albums 
0;none really knows what obama is 
1;And you really believe SHE PAID for that car Really Damn you dumb LMAO 
0;Were you even watching the race So according to you Ferrari were in the lead before Hamilton made his last pit stop And your comment about Ron Dennis clearly exposes your ignorance He attended nearly all the races this year Don be such moron 
1;grr hate that motherfuck her dad need to be burned at stake 
0;and you point is 
0;You need to find that post if you can and others find you to be full of it 
0;feel genuinely sorry for this woman who cares hw much money someone has love is more then enough for me am the happiest have ever been with my man neiter of us have lot of money but we have each other im not materialistic at all things like that arnt important and your in for seriously un happy life if you think so 
1;You do not exist as human being Please go back into your hole you rotten scumbag 
0;Told you So many uses so little time haha 
1;Please don you are an idiot 
0;Mane Wiz Khalifa And Taylor Gang Look Like They Be Having Fun AF On Your An Shit TRIPPY NIGGA 
0;Ha you all talk load of crap you should stick with the things you really are brilliant at 
1;HUH DID YOU SAY YOU WERE LIBERAL MORON 
1;We know what piece of crap you are so help yourself You are nothing but pure low life 
0;Footlongs next favorite holiday is Christmas he dresses up as Santa and gets children to sit in his lap all day long 
0;hope their next tour comes through Dallas again they fucking blew my mind last time they were here 
0;lol god damn you yes 
1;No idiot tell it to the surpreme court and you re not even funny morning asshole go back to bed 
0;Man you know what can do with You buy like really hot hookers or average hookers mean you get it right 
0;Hope you feel better with the comment it me wonder why the effort 
0;kiki First she asked what do black women think of her then she said she thinks black women resent her lol so which one is it are you clueless to what black women think of you or are your thoughts that black women are resentful to be honest don care not interested in your man lady lol 
1;Fuck yourself 
0;Obama has Jeckle and Hyde personality He abused drugs at an early age intense drug abuse pot and blow cocaine Heavy drug use in one past can contribute to manic depressive moods and have permanent impact on personality thereby creating an unstable individual Obama highs and lows are not attributes that contribute to the stability of the presidential office 
1;Trent is just begging to have the drool slapped off his brown chin 
1;HonestBroker Just now in reply to ssgduke Here you go conservatives suckduck is one of you Yepper and we claim him it is piles of such as you we shovel to the fertilizer pit You think you are intelligent when in reality you have the brains of cement sidewalk you are an arrogant punk that cannot or will not criticize the bogus president we have you acknowledge with every post you make Remember this BrokeBack Warrior Stupid is as Stupid does and bro you are good at spreading stupid 
0;wapo pul lease Is this all you got get some better interns 
0;Hardly We can export all the arms we want legally How ridiculous of you to compare the two 
1;Ordering police to stand spectators You must be thinking of Congressmen like Jagdish Tytler who comes from the sekoolar party Over smiley were killed by police firing in those riots and it well known The fact that you see an opportunity to spread slander and lies says volumes about you 
1;Nothing worse then idi who smugs because of who he is Gay 
1;Stupid fucking idiots what more can you say These freaks should put signs on their foreheads saying This Space for Rent 
0;STRIKE smiley SHUT THE HECK UP AND SIT DOWN YOUK RAYS LOSE RAYS LOSE BALTIMORE ON BRINK OF LOSING 
1;You are moron 
0;Apa tindakan JAKIM 
0;LOL Lame old woman mother of yellow chicken hawks 
0;The Miami heat are NBA Champions 
0;Are you ever going to show us some cock or butt 
0;Thousands philosophy and religion go back to the beginning of our existence 
1;Oh have no doubts that can certainly be an asshole when needed just choose not to sound like dumb redneck like yourself Cue the deliverance music 
1;Your comments are Not needed Not wanted 
0;Extremist am tired of people meddling in mideastern affairs Extremist Me too Let go blow up somebody in Thailand That should stop it 
0;He killed himself like little sissy GOOD RIDDANCE SCUMBAG 
0;NCSteve smiley dopper If could dry hump your post would 
1;Go back to where you belong then fuckboy Last time checked you are still unfortunately over here Stop bitching and grow pair bitch 
1;Talk about stupid comment You dont know where to start Start somewhere anywhere My mother opened pharmacy in days at age months ago Ooo the Obama boogeyman made it soo hard You are whiny little pion 
0;jeff frane Flying Squid proudLieral He like Luca Brasi He too loyal to his cause to even truly pretend to be on the other side 
0;How would you like to call that mom 
1;And your comment is three times as dumb as some already dumb comments ve read here by fellow lefties 
0;Jesus Christ Powell Caleb Colin he Dylan Grey could be fucking bartender for all we know 
0;Why don the citizens of Chicago that live in that area protect themselves They can think Mayor Daley and the rest of the puking liberals for this type of violence Yes that is correct The puking liberals have taken away the rights of the everyday citizen If every law abiding citizen had the right to have CCW then things would be different say just go ahead and carry It is better to be judged by then be carried by If few of these punks would be shot by citizen believe the punks would think twice before attacking citizens And don tell me it happens in other cities states have CCW and they do not have these types of problems Wake Up people and stop waiting for the police to protect you and protect yourself Thank you 
1;You conceited little invertebrate Hopefully you pass on that decrepit arrogance to the children you won have you bag of maggot scum 
0;how fucking DOPE 
1;suck my dick yeaah babby pussy 
1;just make sure you don bring your californian lefturd ideas with you 
0;skywaker David back off 
1;Fuck yOu Not working mother fucker Eat My Dick your mother is bitch 
0;weapons lol hes an idiot an waste of human space had it made and ruined it all 
1;fuck off indian makes proud 
0;You are most welcome Now let see some icons 
1;that stupid bitch did that for tv know dam well she wouldnt do shit stfu hoe aint tough 
0;Are you claiming that some women don die because of pregnancy Let clear that misunderstanding up right now 
1;Dude if you change you username to specify against someone then you re butthurt fag 
0;idk just thought you were lol 
1;by the way Leidiot is jerk 
1;Fuck yea Fuck all of you hatin on that Fututre track Astronaut status 
0;Here is fun fact for you Sam Solyndra 
0;jasamoah your gloyte do one 
0;Yanksthruthicknthin you are welcome here anytime smiley 
1;Or not listen to racist like you 
0;Awesome font and color on your card smiley 
1;Were you born stupid or did you have to work at it 
0;So you don actually care about making women feel welcome as part of your professional community which is generally impossible for woman living in sexist society to do this one when attention is being drawn to how her colleagues see her as sexual object Why don you just admit it and be honest would feel really refreshed if someone like you said for once We don want women in our field It would look stupid and ridiculous since why would you throw away half the available talent just because you want to sexualize everything but then we could actually discuss the real point instead of derailing dismissive prevaricating and dissembling discourse of which this one is an excellent example 
0;Awesome pic Red is your color 
0;Of course he fucking wants Harrison Ford And Harrison Ford better fucking want him after his last years of choices 
0;Och alla barn lika och fungerar precis samma tt och alla saknar grundl ggande konsekvenst nkande eh Om barn ges str tt man rimligtvis antaga att merparten inte kommer utnyttja denna Precis som hos den vuxna befolkningen 
0;Yes Paris Hilton is smarter than everybody else in the USA She got very expensive jeans from her parents and apparently that makes you very smart 
0;believe that applies to your ideas Ronald 
0;aww poor lil Waynisha and his menstrual antics first he can get into playoff games now all this confused fuckery smh boo hands him cell phone Jesus is on the main line please tell him what you want 
0;No need to prove you don have reasoned response by replying 
1;idiot nayar you are mother fucker you are saying attack on Shri harmandir sahib was right action this shows you negative thinking about sikh community All siks are agree with building memorial thats why any sikh organisation does not oppose You have no concern with issues of punjab The wording you used in this article is very rude and this shows your hate about sikh community you are barking dog we don care you 
0;Envy is not an American Value saw the article as well as others talking about obama budget containing roughly trillion dollars in new taxes and fees It got me thinking about how many billionaires we have rape to pay that yes rape is the correct word forcibly taking from people who legally earned the money they were still supposedly allowed by law to own If we took every single copper penny from how many billionaires how many would it take to come up with total equivalent to the trillion dollars So started adding up the wealth as reported in Forbes The Richest People in America It more than counted If we took every single penny of money from America top wealthiest Americans we would only make it up to trillion dollars That sounds like very few number of people totaling very large amount of money But what if we doubled the number of billionaires to say That would only take the total to just under smiley trillion dollars we re down to the just barely billionaires at that point So guess the point trying to makes is if obama was able to redistribute the total wealth of the top richest people in America took every single penny they owned it still would be almost trillion dollars short of the amount of taxes and fees he is asking to levy onto the richest people in America those ugly millionaires and billionaires Folks where do you think the other trillion is coming from Envy is NOT an American Value would have loved to have been born into one of those rich families or have come up with the neatest widget craze or started software revolution in my garage But didn and hold no grudge against those who did Those top rich people didn steal that money from me and damned sure don want it stolen from them under the guise of redistributing it for the good of others 
0;If liberal policies didn suck so bad they wouldn have to do stuff like this 
0;Trolls are pox pox on them would be like rattlesnake trying to bite itself 
0;CAN YOU PLEASE SEND ME YOUR ENTIRE WARDROBE NAMELY THIS DRESS Your hair is just so beautiful like Angel hair And your dress is to die for The color the zippers the style Ahh heaven dress 
1;Thats cuz your women are ugly so you gotta sleep with white women making mixed babies and making them ugly You niggers just need to keep to your own race 
0;how people bring story about sandwich into conversation about religion abortion and rape is beyond me but that being said HEY GOVERNMENT Stay out of my kid lunch box If want my kid to eat paste and looseleaf paper for lunch that is my business The most hilarious part is bet the people making the decisions of what children can and cannot eat have more rolls on their belly than the local deli has at lunchtime If the lawmaker who proposed this AND all the people who enforce it including school officials can show me pack abs and their marathon finishing time under smiley hrs only please then maybe ll listen to their stupid es about what my child should eat only wish they try doing this to an attorney who loves to litigate because he she will break that school district in attorneys fees alone hell maybe ll go pro bono and do it myself 
0;nah it just Ozark lapsing on his ADD meds again Wondering now who shows up for the Sac game 
0;don think she interrupted him while he was in the middle of speech 
1;That was the fuck of that lil cunts life good job 
0;Just look at this puke and tell me that conservative can look at the face of liberal and tell immediately that he is in fact kook 
0;just read what the Muslim Brotherhood presidential candidate few days ago Muslim Brotherhood Christians Should Convert Pay Tribute or Leave gatestoneinstitute dot org smiley egypt christians convert pay tribute leave 
0;Tombstone is worthless It produces nothing 
0;If United get Kagawa they be one up on the mind games against Chelsea 
0;No just people like you 
0;The illegal rats he gave semi amnesty to cannot vote in Nov anyway There not enough of them to make difference the white vote is the most valuable and important since there more of it Obummer pissed off lot more whites than appease illegal mexicans 
0;Too thin Yes that is what she said while laughing and pointing and then serving me divorce papers saddey mm is about as thin as think it should be Just my preference 
0;am over the limit as prescribed by the law 
1;OMG lol look at these reasons why people troll Here is real fact most troll do what they do because if they don the average stupid idiot gets away with posting comment If you re not retarded you have nothing to fear from trolls But if you post something stupid expect to be harassed Trolls are the internet police keeping idiots from posting Oh and if your stupid enough to see comment and take it seriously and not realize that the troll is just trying to get you pissed Then you write paragraph talking back to them you my friend just got TROLLED smiley 
0;What 
0;The view was to die for love the Tour Eiffel couldn have been better 
0;Yes because you and your ilk make it like this 
0;who this ugly bitch 
0;Don worry maybe next year 
0;Titans Win also said Thunder in after the smiley rd quarter last game 
0;At least they were courteous enough to place sign letting you know why you re smelling shit 
1;Then why do you continue to watch it if you are only going to cry like little bitch afterwards Answer You re pathetic momma boy whose crying for attention 
0;BAM you be FERTILIZER 
1;hey jurbinsky your mom pile of garbage why don you shut up 
0;Then you get pujo 
0;De eso no hay duda Chavez el Fraude institucional esta garantizado la maquinita de los Votos esta completamente ajustada su favor Noticia seria si fuera algo diferente si la oposicion fuera la que ganara La oposicion Venezolana es completamente ingenua si piensa que puede ganarle en unas elecciones Chavez un hombre que tiene el control total de todos los poderes en Venezuela Si quieren que Chavez salga del poder deben agarrar Chavez con su pijamita transparente subirlo en un Helicoptero tirarlo sin paracaida en el Orinoco Solo asi Chavez sale del poder 
0;Its only Mickey Mouse Cup when your not in it but when your in it its silverware what fools Liverpool outplayed city and deserved the goals even though the penalty was lucky the same with de Jong scoring stunner it was luck he slipped Good day out to Wembley smiley days time Manure will be out of the FA Cup which guess its another Mickey Mouse Cup if you lose City great team but LIVERPOOL are great 
1;just checked and there are many races mixed in Spain If she called herself Hispanic then she has that in her blood You are so arrogant of an online troll that you THINK you know about people you can possibly know about It sickening 
0;What horrible nightmare But not to worry it is your sub conscience kicking you in the rear smiley You can do this girl quite smoking ten years ago cold turkey In solidarity you ve inspired me to write post for you maybe in week or so Hang in there Hugz 
0;Miamis first excuse on the airplane home We were without Bosh 
0;aint no bitch nigga impersonating bitch 
0;Think you ll be young forever Or is your life style such that you expect to die from it before you reach old age 
0;Here it is again for you to not answer What makes you think our founding fathers wanted America to be theocracy And if you don think that they did why do you want to go against their original design for America and make it one 
0;Whoa retro recap Very nice 
0;Sorry hate to be one of those people if they exist here haha but posted this juts few minutes ago in the old thread and wanted to move it over here because it bit mind blowing From her letter to Tiger Woods The world seems to be all up in your business and sorry about that really am What happens in your life in your car and in your marriage should not be public issue Unfortunately because you are public figure sometimes your private life does become public guess it comes with the territory and maybe you re used to it by now It still must bite though Of course long for you to own your mistakes Tiger If you aren already and hope you are man up to the pain you caused your wife and family Let the hot searing anger she has for what you did change you not harden you It must be hard road to walk both for her dealing with what you have done and for you making sense of where to go from here when you are in the public eye the way you are Stand behind your actions by way of fully admitting and acknowledging them to yourself Don lie to yourself or pretend they aren as bad as others think or that somehow you were justified You weren You are reaping what you sowed Tiger Own it But see whether you acknowledge all that publicly to your fans is entirely up to you It makes no difference to me if your public apologies are detailed or not For it is not us you need to be apologizing to Because you are well known does not make you accountable to the public Share only what you want and keep the rest private Keep it all private if you can But and speak from painful experience here coming entirely clean does feel good Really good Tonight am praying for restoration for your marriage Having almost lost mine because of my own sin and pride as well as that of my husband now hold redemption in marriage in such high regard But my advice as someone who has been there Don hide it Own it Embrace it Learn from it Change your ways Feel repentance Apologize to your wife Seek counseling lots of it if you can Let the searing pain and guilt and remorse you hopefully feel inspire in you to see yourself for what you are wretched sinner in need of forgiveness You your heart and that of your wife and children are what matter Focus on them on saving your marriage if that is what you want to do And truly my husband and pray that it is what you want to do 
0;Im heat fan yes have alot of confidence there no way wade lebron would lose back to back in finals 
0;as bolton fan who doesnt slag his manager off watched the game last nite between two teams one that was improving every game one that was havin bad run dont slag ur manager off its not just down to him look at ur players as is the norm little old bolton gets no praise they had the same amount of attempts if not more to score but like arsenal didnt get over urselves will come good at some point its called keeping the faith in ur team just as do COYWM 
0;don mind the home runs especially with guys on base but it is nice to see them score by other means too That was textbook 
1;You are intentionally ignorant Dragon 
0;Please don let the Elizabeth Moss rumors be true Please don let the Elizabeth Moss rumors be true Please don let the Elizabeth Moss rumors be true Please don let the Elizabeth Moss rumors be true 
0;You could nt be further from the truth 
0;Michelle did you have macro lens or is this just off something like mm 
0;Child fails to pull plug out of the wall as its glued in Child fails to push chair to counter as there is an adult in the room no children in the kitchen without an adult present and locked gate See above for the oven Middle child runs off Can get into the kitchen Can get to any cupboards with bleach in Can unplug anything only has access to family rooms There are also no hanging leads blind pulls etc in any of the family rooms That way don have to beat my children and yes do count smack Using your logic should come and beat you until you learn how to take simple safety precautions and remember that life is about managing risk not removing it as thats impossible 
0;One need look no further than Durden profile 
0;what you no need kpop friends when you go to kpop concerts you ll eventually meet some in the arena or just fucking have the greatest night kpop fan would have no one will care if you scream all by ur self HAHA DREAM CONCERT vs why the fuck would care if im alone HAHA 
1;when you re as fat as Coffey that tends to happen 
1;What is your point White Troll 
0;are you kidding me 
0;Imagine someone being pitched that movie today The aliens blow the White House to smithereens Get the fuck out of here we can sell that 
0;who cares what Chelsea does 
1;Go change your depends crybaby 
0;being cocky is good as ever ahahah smiley 
0;When it comes down to Rule or Die dictators don care who is watching 
0;When are you going to man up and sign your name to your false lies 
0;you are really great woman and mother God will continue to bless you and your family 
